intent_name,examples,label
matricula__procedimiento_alumno_regular,cual es prosedimiento para la matricula siendo alumno egular,9
matricula__procedimiento_alumno_regular,soy alumno regular de cencias de la computación cuall es el proceso de matricua,9
matricula__procedimiento_alumno_regular,es mi segundo ciclo hay algo q debo pagar a parte del autoseguor para la matricul,9
matricula__procedimiento_alumno_regular,este nnuevo ciclo q se esta aperturando la matricula es automatica o debo haer algun tramite actualmete soy akumno regular,9
confirmar_requerir_mas_ayuda,si me puedes ayudar con esto,3
confirmar_requerir_mas_ayuda,otra duda,3
confirmar_requerir_mas_ayuda,tengo otra consulta,3
confirmar_requerir_mas_ayuda,tengo otra duda,3
confirmar_requerir_mas_ayuda,si una consulta mas,3
confirmar_requerir_mas_ayuda,si una mas,3
confirmar_requerir_mas_ayuda,si una duda mas,3
confirmar_requerir_mas_ayuda,si tengo otra consulta mas,3
confirmar_requerir_mas_ayuda,hay otra constula que tengo,3
confirmar_requerir_mas_ayuda,si,3
confirmar_requerir_mas_ayuda,si tengo otra consulta,3
confirmar_requerir_mas_ayuda,si por favor,3
confirmar_requerir_mas_ayuda,si otra consulta,3
confirmar_requerir_mas_ayuda,si algo mas,3
confirmar_requerir_mas_ayuda,si tenga una consulta,3
confirmar_requerir_mas_ayuda,si hay algo mas con lo que puedes ayudar,3
confirmar_requerir_mas_ayuda,tengo otra cosnulta,3
confirmar_requerir_mas_ayuda,si algo maz,3
confirmar_requerir_mas_ayuda,si una consulta jas,3
confirmar_requerir_mas_ayuda,otra dud,3
confirmar_requerir_mas_ayuda,tengo otra duca,3
confirmar_requerir_mas_ayuda,hay otra consstula que tengo,3
confirmar_requerir_mas_ayuda,s otra consulta,3
confirmar_requerir_mas_ayuda,ssi,3
confirmar_requerir_mas_ayuda,su por favor,3
confirmar_requerir_mas_ayuda,sii tenga una consulta,3
matricula__cronograma,si dime cuales son las fechas de matricula,12
matricula__cronograma,soy ingresante quiero saber cuando es la matricula,12
matricula__cronograma,quiero saber en que fechas se hara la matricula,12
matricula__cronograma,el cronograma de la matricula ya salio?,12
matricula__cronograma,cuando se realizar la matricula el proximo ciclo,12
matricula__cronograma,cual es la fecha de la matricula del siguiente ciclo?,12
matricula__cronograma,"buenos días, deseo que saber cuando comienza la matrícula",12
matricula__cronograma,una consulta ya se publico el cronograma de la matricula?,12
matricula__cronograma,aun no se publican la fechas de la matricula?,12
matricula__cronograma,quiero saber donde esta el cronograma de matricula,12
matricula__cronograma,puedes decirme que dias son la matricula.,12
matricula__cronograma,en el siguiente periodo academico cuando sera la matricula segun el calendario,12
matricula__cronograma,ya se publico las fechas de la matricula?,12
matricula__cronograma,si ya salieron la fechas de la matricula me lo puedes enviar?,12
matricula__cronograma,"si, quiero saber que dias son la matricula",12
matricula__cronograma,"buenas tardes, podria  decirme que dias son las fechas de la matricula",12
matricula__cronograma,hola quiero saber cuando se hara la matricula en el siguiente ciclo,12
matricula__cronograma,"buenas tardes, como puedo saber el día de mi matrícula",12
matricula__cronograma,"si, me puedes decir la fecha de la matricula",12
matricula__cronograma,¿cuando es la matrícula?,12
matricula__cronograma,"buenos días, quiero información sobre la fecha de matrícula",12
matricula__cronograma,"buenas tardes , como puedo sabeer el dia de mi matricula",12
matricula__cronograma,hola quieroo saber cuagdo se hara la matricula en el siguiente icclo,12
matricula__cronograma,"buenos días , quiero información sobre la fecta de matricula",12
matricula__cronograma,cuando se realisar la matricla el proximo ciclo,12
matricula__cronograma,el cronograma de la matricula ya saloi ?,12
matricula__cronograma,soy ingresaante quieroo saber cuando es la matricula,12
matricula__cronograma,una consulta ya se puublico el cronograa de la matricula ?,12
matricula__cronograma,cual es la fechha de la matricula del sguiente ciclo ?,12
matricula__cronograma,quiero ssaber en q fechas se hara la matricula,12
matricula__cronograma,ya se publico las fechas de la magricula ?,12
matricula__cronograma,"is , me puedse decir la fecha de la matricula",12
matricula__cronograma,sk ya salieron la fechas de la matricula me lo puedse enviar ?,12
matricula__cronograma,¿ cuando es la matricula ?,12
reincorporacion__formato_solicitud,estoy buscando el modelo de la solitud de reincorporacion y no lo encuetro puedes decirme donde esta ?,35
reincorporacion__formato_solicitud,debo ponde mi dni en la solcitud de reincorporacion?,35
reincorporacion__formato_solicitud,donde puedo encontrar un modelo para la solicitud de reincorporacion?,35
reincorporacion__formato_solicitud,podria enviarme un modelo para la solicitud de reincorporacion ?,35
reincorporacion__formato_solicitud,no quiero saber cual es el formato para las solicitud de reincorporacion,35
reincorporacion__formato_solicitud,como debe ser la solictud de reincorporacion ?,35
reincorporacion__formato_solicitud,una duda porfavor la solicitud de reincorporacion tiene algun modelo ?,35
reincorporacion__formato_solicitud,el modelo de la solicitud de reincorporacion tambien esta el la pagina de la fc,35
reincorporacion__formato_solicitud,¿hay un modelo para la solicitud de reincorporación?,35
reincorporacion__formato_solicitud,un consulta mas donde podria descargar un modelo o formato para la solicitud de reincorporacion,35
reincorporacion__formato_solicitud,debo colocar mi dni en la solcitud de reincorporacion?,35
reincorporacion__formato_solicitud,un consullta mas donde podria descargar un modelo o formato para la solisitud de reincorporasion,35
reincorporacion__formato_solicitud,donde puedo encontrar un modeio para la solicitud de re incorporacion ?,35
reincorporacion__formato_solicitud,estoy bbusscando el modelo de la solitud de re incorporacion y no lo encuetro puedes decirme onde esta ?,35
reincorporacion__formato_solicitud,una duda porfavor la solisitud de reincorporasion tiene algun modelo ?,35
reincorporacion__formato_solicitud,no quiero saber cual es el formato para las soilcktud de reincorporcion,35
reincorporacion__formato_solicitud,com debe ser la solictud de reincorporacion ?,35
reincorporacion__formato_solicitud,el modelo de la solicitud de reincorporaccion tambien esta el la pagina de la ffv,35
retiro_total__motivos_procede,cual es un motivo valido para acceder al retiro total?,26
retiro_total__motivos_procede,cual motivo puedo justificar para hacer un retiro total?,26
retiro_total__motivos_procede,que motivos de fuerza mayor permiten el retiro total,26
retiro_total__motivos_procede,¿cuáles son los motivos que justifican el retiro total?,26
retiro_total__motivos_procede,el covid es un motivo para poder hacer un retiro total,26
retiro_total__motivos_procede,deseo realizar un retiro total y quiero saber por que motivos procede,26
retiro_total__motivos_procede,el covid es un motivo para retiro total?,26
retiro_total__motivos_procede,¿cuáles son los motivos para acceder al retiro total?,26
retiro_total__motivos_procede,cual seria un motivo para hacer un retiro total,26
retiro_total__motivos_procede,¿qué motivos justifican el retiro total de cursos?,26
retiro_total__motivos_procede,voy a realizar un viaje al extranjero por razones de trabajo puedo realizar un retiro total?,26
retiro_total__motivos_procede,"por razones de trabajo quiero retirarme este ciclo, esto seria un movito sufiente para el poder solicitarlo?",26
retiro_total__motivos_procede,que motivos son validos para solicitar el retiro total?,26
retiro_total__motivos_procede,una fractura es un motivo valido para poder acceder al retiro total?,26
retiro_total__motivos_procede,trabajar es un motivo para el retiro total?,26
retiro_total__motivos_procede,cuales son los motivos para hacer un retiro total?,26
retiro_total__motivos_procede,una lesion es un motivo valido para acceder al retiro total?,26
retiro_total__motivos_procede,puedo realizar el retiro total por razones de trabajo,26
retiro_total__motivos_procede,cuales son los motivos de fuerza mayor por que procede el retiro total?,26
retiro_total__motivos_procede,dseeo realzar un retiro total y quiero saber por que motivos prosede,26
retiro_total__motivos_procede,voyy a realizar un viaje al extranjero por razones de trabajo puedo reaalizar un retjro total ?,26
retiro_total__motivos_procede,q motivos de fuegza mayor periten el retiro total,26
retiro_total__motivos_procede,¿ cuales son los motivos q justifican el retiro total ?,26
retiro_total__motivos_procede,una lesion es un motivo validoo para acceder al retiro otal ?,26
retiro_total__motivos_procede,cuales son los motivos de fuerza mayor por qeu prosede el tetiro total ?,26
retiro_total__motivos_procede,trabajar es un motivp para el reetiro total ?,26
retiro_total__motivos_procede,"por rasones de trabao quiero retirarme este ciclo , esto seria un movito sufiente para el poder solicitaarlo ?",26
retiro_total__motivos_procede,cual es un omtivo valido para accedr al retiro total ?,26
retiro_total__motivos_procede,una fraactura es un motivo valido para poder axeder al retigo total ?,26
retiro_total__motivos_procede,el coviid es un motivo para rteiro total ?,26
retiro_total__motivos_procede,cual seriia un motivo para acer un retiro total,26
retiro_total__formato_solicitud,"hola aeito, un favor necesito el modelo para la solcitud de retiro total me lo pudes enviar porfavor?",27
retiro_total__formato_solicitud,una duda porfavor existe algun modelo o formato para la solicitud de retiro total,27
retiro_total__formato_solicitud,¿cuál es el modelo para la solicitud de retiro total?,27
retiro_total__formato_solicitud,en que parte puedo encontra el modelo para la solicitud retiro total,27
retiro_total__formato_solicitud,existe alguna modelo para la solicitud de retiro total,27
retiro_total__formato_solicitud,como debo redactar la solicitud del retiro total?,27
retiro_total__formato_solicitud,dónde está el modelo de solicitud para el retiro total?,27
retiro_total__formato_solicitud,hay algun formato o modelo para la solicitud de retiro total,27
retiro_total__formato_solicitud,una consulta hay algun modelo para la solicitud de retiro total,27
retiro_total__formato_solicitud,debo colocar mi dni en la solicitud de retiro total?,27
retiro_total__formato_solicitud,en qeu paret puedo encontra el modelo para la solisitud retiro total,27
retiro_total__formato_solicitud,debo colocr mi dni en la sollicitud de retiro total ?,27
retiro_total__formato_solicitud,hay algun fomrrato o modelo para la solicitud de retirro total,27
retiro_total__formato_solicitud,una consulta hay allgun modelo para la solicitud de rretiro total,27
retiro_total__formato_solicitud,dónde está el modelo de solicitue para el retiro toal ?,27
retiro_total__formato_solicitud,como deboo redactar la solisitud del retiro total ?,27
reincorporacion__fechas,una consulta si se me paso la fecha de reincorporacion que debo hacer,33
reincorporacion__fechas,la siguente semana es la matricula puedo solicitar mi reincorpacion?,33
reincorporacion__fechas,cuando debo enviar mi solictud para mi reincorporacion para el siguiente periodo academico,33
reincorporacion__fechas,entonces que pasa si me paso de la fecha limite para la reincorporacion,33
reincorporacion__fechas,tengo una consulta desde que fecha ya puedo iniciar el tramite para mi reicorporacion en el siguiente ciclo,33
reincorporacion__fechas,en que fecha puedo tramitar mi reincorporacion?,33
reincorporacion__fechas,"quisiera reincorporarme este ciclo pero la matricula es en unos dias, puedo reincorporame o ya no es posible?",33
reincorporacion__fechas,hasta que dias puedo enviar mi solicitud de reincorporacion,33
reincorporacion__fechas,disculpa un consulta se me ha pasado la fecha de reincorporacion pero quiero matricuarme este ciclo que debo hacer,33
reincorporacion__fechas,"una consulta, es que fechas deberia solicitar mi reincorparacion",33
reincorporacion__fechas,tengo una duda quiero reincorpararme el siguiente ciclo pero no se en que fechas debo comenzar el tramite,33
reincorporacion__fechas,aun puedo solicitar mi reincorporacion?,33
reincorporacion__fechas,hasta cuando es posible reincoparme?,33
reincorporacion__fechas,¿hasta cuando enviar mi solicitud de reincorporacion?,33
reincorporacion__fechas,segun el calendario academico las fechas de reincorporacion finalizaron ayer podria aun reincorporarme ?,33
reincorporacion__fechas,veo que segun el calendario academico las fechas de reincorporacion finalizaron hace una semana podria todavia reincorporarme como rezagado ?,33
reincorporacion__fechas,ve que seugn el calendario academico las echas de reincorporasion finalizaron hace una semana podria todavia re incorporarme como rezagado ?,33
reincorporacion__fechas,hasta cuando es posile reincoparme ?,33
reincorporacion__fechas,cuando debo enviaar mi solictud para mi re incorporacion para el ssiiguiente periodo academico,33
reincorporacion__fechas,"una consulta , es que fechas deberia solisitar mi reincorpaacion",33
reincorporacion__fechas,entoncse que pasa si me paso de la fecha limiet para la reincorporasion,33
reincorporacion__fechas,tengo una conuslta desde q fecha ya puedo imiciar el tramite para mi reicorporacion en el siguiente ciclo,33
reincorporacion__fechas,aun puedo solisitar mi re incorporacion ?,33
reincorporacion__fechas,una consulta si se me paso la fecha de reincorporacion quee rebo haced,33
reincorporacion__fechas,la siguente emna es la matricula puedo solisitar mi reincorpacion ?,33
reincorporacion__fechas,disculpa un consulta se me ha pasado la fechaa de reincorporasion pero quero matricuarme este ciclo q debo hacer,33
retiro_total__fechas,cuando puedo hacer un retiro total,24
retiro_total__fechas,¿qué días se hace el trámite del retiro total?,24
retiro_total__fechas,cuando puedo presentar mis documentos para el retiro total,24
retiro_total__fechas,hasta cuando puedo presentar los documentos para el retiro total?,24
retiro_total__fechas,que dias puedo hacer el retiro total,24
retiro_total__fechas,"buenos dias, quisiera saber cuando vence el plazo de retiro total",24
retiro_total__fechas,el retiro total se habilita recien la semana 5?,24
retiro_total__fechas,¿en qué fechas puedo realizar el retiro total?,24
retiro_total__fechas,cual es la fecha limite para solicitar un retiro total?,24
retiro_total__fechas,¿en que fecha se realiza el retiro total?,24
retiro_total__fechas,"buenas tardes, una consulta hasta cuando puedo hacer el retiro total",24
retiro_total__fechas,cuando es la fecha limite para el retiro total?,24
retiro_total__fechas,q dias puedo hacer el retiro ttal,24
retiro_total__fechas,¿ que días se ahce el trámite del retiro total ?,24
retiro_total__fechas,cuando puedo acer un retiri total,24
retiro_total__fechas,cual es la fecha limiet para solicitar un retiroo total ?,24
retiro_total__fechas,"buenas tardes , una consjlta hasta cuando puedo acer el retiro totgal",24
retiro_total__fechas,¿ en que fechas puedo realisar el retiro total ?,24
retiro_total__fechas,cuando es la fecha liimte para el retiro ottal ?,24
retiro_total__fechas,cuando puedo presentar mis doucmentos para el retiroo total,24
constancia_de_estudios__formato_solicitud,que informacion debo colocar en la solicitud para un constancia de estudios?,41
constancia_de_estudios__formato_solicitud,puede enviarme un modelo para la solicitud de constancia de estudios,41
constancia_de_estudios__formato_solicitud,la solicitud para la constancia de estudios debo dirigirla al decano?,41
constancia_de_estudios__formato_solicitud,donde un encontra un modelo o formato para la solicitud de constancia de estudios,41
constancia_de_estudios__formato_solicitud,existe un modelo o formato para esta solicitud de constancia de estudios,41
constancia_de_estudios__formato_solicitud,que informacion debe ir la solcitud de constancia de estudios?,41
constancia_de_estudios__formato_solicitud,debo colocar mi dni en la solicitud de constancia de estudios?,41
constancia_de_estudios__formato_solicitud,la solicitud que debo enviar para la constancia de estudios debe estar dirigida al decano?,41
constancia_de_estudios__formato_solicitud,¿hay algún formato de solicitud de constancia de estudios?,41
constancia_de_estudios__formato_solicitud,que debo colocar en la solicitud de constancia de estudios?,41
constancia_de_estudios__formato_solicitud,me puedes facilitar un modelo para la solicitud de constacia de estudios,41
constancia_de_estudios__formato_solicitud,quee debo colocar en la solicitud de constansia de estudios ?,41
constancia_de_estudios__formato_solicitud,debo colocar mi dni en la solisitud de constansia de estudios ?,41
constancia_de_estudios__formato_solicitud,me puedes afcilitar un odelo para la solicitud de constacia de estudios,41
constancia_de_estudios__formato_solicitud,q informacioon debe ir la solcitud de contancia de estudios ?,41
constancia_de_estudios__formato_solicitud,existe un modelo o cormato para esta solicitu de constancia de estudios,41
constancia_de_estudios__formato_solicitud,la soliciud que debo enviar para la constansia de estudios debe estar dirigida al deccano ?,41
constancia_de_estudios__formato_solicitud,puede enviarme un modelo para la solisitud de constansia de estudios,41
matricula__procedimiento_alumno_ingresante,soy ingresante de la carrera de ciencias de la computacion como me inscribo este ciclo,10
matricula__procedimiento_alumno_ingresante,que pagos debo hacer para la matricula soy ingresante?,10
matricula__procedimiento_alumno_ingresante,como puedo matricularme si soy nuevo alumno,10
matricula__procedimiento_alumno_ingresante,"soy ingresante de la carrera de matematicas, me puede indicar cual es procedimiento de matricula",10
matricula__procedimiento_alumno_ingresante,cual es el proceso de matricula para un nuevo alumno,10
matricula__procedimiento_alumno_ingresante,como puedo matricular si es mi primer ciclo,10
matricula__procedimiento_alumno_ingresante,"hola, ingrese en el anterior examen de admision quiero saber si la matricula tiene algun costo y si debo hacer algun tramite mas",10
matricula__procedimiento_alumno_ingresante,soy ingresante pero todavia no me han dicho como matricularme que debo hacer,10
matricula__procedimiento_alumno_ingresante,"soy alumno ingresante, quisiera matricularme pero no entendi que pagos debo hacar me podria indicar que pagos debo hacer?",10
matricula__procedimiento_alumno_ingresante,soy alumno ingresante de fisica me podrias decir cual es el proceso de matricula,10
matricula__procedimiento_alumno_ingresante,he ingresado a la carrera de ingenieria fisica quisiera saber cuales son los para paso para la matricula,10
matricula__procedimiento_alumno_ingresante,soy ingresante de ciencias de la computación cual es el proceso de matricula,10
matricula__procedimiento_alumno_ingresante,soy ingresante tengo que ir a dejar las boletas del autoseguro y carnet o no es necesario?,10
matricula__procedimiento_alumno_ingresante,quiero matricularme pero no se quebo pagar o tramitar soy ingresante,10
matricula__procedimiento_alumno_ingresante,este en mi primer ciclo como puedo matricularme,10
matricula__procedimiento_alumno_ingresante,soy ingresante y este es mi primer ciclo como procedo con la matricula,10
matricula__procedimiento_alumno_ingresante,es mi primer ciclo como me puedo matricular,10
matricula__procedimiento_alumno_ingresante,"ola , ingrese en el anterior exammen de admision quiero saber is la matricua tiene algun costo y si deo acer algun tramite mas",10
matricula__procedimiento_alumno_ingresante,soy ingresante tengo q ir a dejar las boletas del auto-seguro y carnet o no es nesesario ?,10
matricula__procedimiento_alumno_ingresante,quiero matricularme pero no se quebo pagar o trramitar soy iingresante,10
matricula__procedimiento_alumno_ingresante,com puedo matricular si es mi primer cicclo,10
matricula__procedimiento_alumno_ingresante,es mi primer ciclo coomo me puedo matricula,10
matricula__procedimiento_alumno_ingresante,como puedo matrcularme si soy nuvo alumno,10
matricula__procedimiento_alumno_ingresante,cual es el pceso de mtaricula para un nuevo alumno,10
matricula__procedimiento_alumno_ingresante,soy ingresante de ciencias de la conputción ual es el proceso de matricula,10
matricula__procedimiento_alumno_ingresante,soy qlumno ingresante de fiica me podrrias decir cual es el proceso de matricula,10
matricula__procedimiento_alumno_ingresante,soy ingresante de la carrrera de ciencias de la compuutacion como me iinscribo este ciclo,10
matricula__procedimiento_alumno_ingresante,soy ingresante pero tocavia no me han dicho como matricularme q debo acer,10
constancia_matricula__formato_solicitud,existe alguna formato para la solicitud de constancia de matricula,38
constancia_matricula__formato_solicitud,la solicitud de constancia de matricula tambien es dirigida al decano?,38
constancia_matricula__formato_solicitud,"una consulta, hay algun modelo para la solicitud de constancia de matricula",38
constancia_matricula__formato_solicitud,cual es el modelo para la solicitud de constancia de matricula?,38
constancia_matricula__formato_solicitud,me puedes facilitar un modelo o formato para la constancia de matricula,38
constancia_matricula__formato_solicitud,la solicitud de constancia de matricula debe estar dirigida al decano?,38
constancia_matricula__formato_solicitud,como es la solicitud que debo enviar para mi constancia de matricula?,38
constancia_matricula__formato_solicitud,me puedes enviar un formato o modelo para la solicitud de constancia de matricula,38
constancia_matricula__formato_solicitud,la solicitud de constancia de matricula debe contener mi dni?,38
constancia_matricula__formato_solicitud,que informacion debo colocar en la solicitud de constancia de matricula,38
constancia_matricula__formato_solicitud,donde puedo encontrar un modelo para la solicitud de la constancia de matricula,38
constancia_matricula__formato_solicitud,¿hay un modelo para la solicitud de constancia de matricula?,38
constancia_matricula__formato_solicitud,me comentaron que hay un modelo para la solicitud de constancia de matricula en donde la encuentro?,38
constancia_matricula__formato_solicitud,quisiera saber si hay algun modelo para la solicitud de constancia de matricula,38
constancia_matricula__formato_solicitud,"exacto, es lo que necesito. hay algún formato para la solicitud de constancia matricula?",38
constancia_matricula__formato_solicitud,¿ hay un modelo para la solisitud de constansia de matricula ?,38
constancia_matricula__formato_solicitud,donde puedo encintrar un omdelo para la solisitud de la constancia de matricula,38
constancia_matricula__formato_solicitud,que informacion deob dolocar en la solisitud de constancia de matricula,38
constancia_matricula__formato_solicitud,cual es el moelo para la solicitud de constansia de matricula ?,38
constancia_matricula__formato_solicitud,la ssolicitud de constansia de matricula debe contener mi dni ?,38
constancia_matricula__formato_solicitud,la solisitud de constansia de matricula debe estar dirigida al decano ?,38
constancia_matricula__formato_solicitud,"una consulta , hay algun modelo para la solicitud de constansia de matrucula",38
constancia_matricula__formato_solicitud,me comentaron que hay un modelo para la solisitud de constansia de matricula en donde la encuenfro ?,38
constancia_matricula__formato_solicitud,me puedes fasilitar un modelo o formato para la constansia de matricula,38
retiro_parcial__maximo_cursos,cual es el maximo de cursos que uno puede retirarse?,23
retiro_parcial__maximo_cursos,de cuántos cursos puedo solicitar retiro parcial?,23
retiro_parcial__maximo_cursos,quisiera saber si es factible retirarse de 3 cursos?,23
retiro_parcial__maximo_cursos,hay una cantidad limite o maximo de cursos de los cuales puedo retirarme?,23
retiro_parcial__maximo_cursos,puedo retirarme de 2 cursos?,23
retiro_parcial__maximo_cursos,puedo retirarme de los 4 cursos que estoy llevando?,23
retiro_parcial__maximo_cursos,dime si es posible retirarse de 5 cursos?,23
retiro_parcial__maximo_cursos,puedo retirarme de todos los cursos execpto de uno?,23
retiro_parcial__maximo_cursos,solo estoy llevando dos asignaturas puedo retirarme de una de ellas?,23
retiro_parcial__maximo_cursos,tengo una de cuantos es permitido retirarse?,23
retiro_parcial__maximo_cursos,hasta de cuantos cursos puedo hacer el retiro parcial ?,23
retiro_parcial__maximo_cursos,el posible retirarme de 3 asignaturas distintas,23
retiro_parcial__maximo_cursos,es posible retirarme de 2 cursos si estoy llevando 3?,23
retiro_parcial__maximo_cursos,de cuantas asignaturas como maximo puedo retirarme,23
retiro_parcial__maximo_cursos,¿cuál es el número máximo de cursos para hacer retiro parcial?,23
retiro_parcial__maximo_cursos,se permite retirarse de 3 cursos?,23
retiro_parcial__maximo_cursos,estoy llevando 4 cursos y quiero retirarme de 3 es posible?,23
retiro_parcial__maximo_cursos,estoy llevando 6 cursos pero quiero hacer el retiro de dos de ellas,23
retiro_parcial__maximo_cursos,me he matriculado en 7 asignaturas pero quiero retirarma de 4 por que no podre asiste por trabajo . eso es posible?,23
retiro_parcial__maximo_cursos,de fuantas asignaturas como maximo puedo retirarmme,23
retiro_parcial__maximo_cursos,es poosible retirarme de e cursos ssi estoy llevando 3 ?,23
retiro_parcial__maximo_cursos,quiciera saber si es factible retirarce de 3 curssos ?,23
retiro_parcial__maximo_cursos,pued retirarme de todos los xursos execpto de uno ?,23
retiro_parcial__maximo_cursos,cual es el maximo de cursos q uno puede ertirarse ?,23
retiro_parcial__maximo_cursos,dime s es posible retirarce de 5 cursos ?,23
retiro_parcial__maximo_cursos,el pisible retirarme de 3 asignaturas dstintas,23
retiro_parcial__maximo_cursos,se permite retirarce de 3 cursps ?,23
retiro_parcial__maximo_cursos,de cuátos curssos puedo solicitar retiro parcial ?,23
retiro_parcial__maximo_cursos,tengo una de cuantos es permitido retirarce ?,23
retiro_parcial__maximo_cursos,oslo estoy llevando dos asignaturas pueod retirarme de una de ellas ?,23
retiro_parcial__maximo_cursos,pued retirar¿e de los 4 cursos que estoy llevando ?,23
pago_fechas,debo pagarlo hasta cuando,7
pago_fechas,hasta cuando tengo para pagarlo,7
pago_fechas,esta semana todavia puedo pagarlo,7
pago_fechas,cual es la fecha limite para el pago?,7
pago_fechas,ual es la fecha limite para el pagoo ?,7
pago_fechas,hasta vuando tengo para pagarlo,7
pago_fechas,debo pagarlo hasta cuandoo,7
